available cuda: 2
Loaded pretrained weights for efficientnet-b1
training started: Jun10_19-07-43
epoch:00, train:0.955, valid:0.606, threshold: [0.56154178 1.81463033 2.33155297 2.45463565 4.46243783], score:0.700, best:0.700, date:Jun10_19-16-17
epoch:01, train:0.676, valid:0.466, threshold: [0.71994124 1.3943378  2.40207685 2.81919685 4.23361335], score:0.777, best:0.777, date:Jun10_19-24-34
epoch:02, train:0.644, valid:0.508, threshold: [0.67652318 1.14337081 1.38651469 2.35313938 4.59884968], score:0.778, best:0.778, date:Jun10_19-32-49
epoch:03, train:0.627, valid:0.457, threshold: [0.65441906 1.65093229 1.96305561 2.26070359 5.01195989], score:0.773, best:0.778, date:Jun10_19-41-04
epoch:04, train:0.611, valid:0.541, threshold: [0.62158602 1.58155008 1.65903314 3.38158724 4.86460966], score:0.706, best:0.778, date:Jun10_19-49-20
epoch:05, train:0.601, valid:0.544, threshold: [0.88276158 1.1886012  1.62594743 1.9412742  4.90168737], score:0.775, best:0.778, date:Jun10_19-57-34
epoch:06, train:0.595, valid:0.491, threshold: [0.71447121 1.29127942 1.79913183 2.20706965 5.81431222], score:0.792, best:0.792, date:Jun10_20-05-51
epoch:07, train:0.576, valid:0.410, threshold: [0.6841669  1.64984665 2.21911864 2.67761043 4.4536936 ], score:0.807, best:0.807, date:Jun10_20-14-11
epoch:08, train:0.575, valid:0.595, threshold: [0.91112393 1.40704786 1.77202682 1.96723458 6.06702103], score:0.796, best:0.807, date:Jun10_20-22-28
epoch:09, train:0.567, valid:0.496, threshold: [0.62219979 1.07851397 1.81577518 2.13335879 4.95353615], score:0.797, best:0.807, date:Jun10_20-30-43
epoch:10, train:0.536, valid:0.435, threshold: [0.68526876 1.37350544 1.67804717 2.53186139 4.99586894], score:0.818, best:0.818, date:Jun10_20-38-59
epoch:11, train:0.509, valid:0.347, threshold: [0.71485598 1.60082652 2.018657   2.50538723 3.54286576], score:0.839, best:0.839, date:Jun10_20-47-14
epoch:12, train:0.502, valid:0.406, threshold: [0.62984729 1.51269684 1.81409818 2.48968864 5.05998257], score:0.808, best:0.839, date:Jun10_20-55-33
epoch:13, train:0.512, valid:0.454, threshold: [0.79587717 1.6586336  2.1644473  2.58248106 4.57417051], score:0.809, best:0.839, date:Jun10_21-03-50
epoch:14, train:0.514, valid:0.377, threshold: [0.72534799 1.41486896 1.83581871 2.35183532 4.51717327], score:0.842, best:0.842, date:Jun10_21-12-06
epoch:15, train:0.497, valid:0.400, threshold: [0.76634189 1.36717826 2.00199428 2.61852915 3.92370807], score:0.829, best:0.842, date:Jun10_21-20-24
epoch:16, train:0.503, valid:0.433, threshold: [0.75309025 1.59878549 1.82547798 2.19140945 3.17344732], score:0.840, best:0.842, date:Jun10_21-28-38
epoch:17, train:0.491, valid:0.349, threshold: [0.73501039 1.42699993 1.83728542 2.58503489 3.37704783], score:0.851, best:0.851, date:Jun10_21-36-52
epoch:18, train:0.490, valid:0.481, threshold: [0.67804729 1.56207572 1.75133338 2.3207757  4.80862983], score:0.792, best:0.851, date:Jun10_21-45-06
epoch:19, train:0.491, valid:0.496, threshold: [0.90895479 1.48210464 1.70208907 2.14453971 5.12893364], score:0.824, best:0.851, date:Jun10_21-53-24
epoch:20, train:0.475, valid:0.377, threshold: [0.7059844  1.42980306 1.76333282 2.78415385 3.05140955], score:0.847, best:0.851, date:Jun10_22-01-40
epoch:21, train:0.460, valid:0.298, threshold: [0.62557709 1.76373594 2.37179268 2.95685984 3.63572931], score:0.855, best:0.855, date:Jun10_22-10-00
epoch:22, train:0.476, valid:0.401, threshold: [0.72575518 1.35707488 1.78872578 2.32537579 4.68221591], score:0.829, best:0.855, date:Jun10_22-18-17
epoch:23, train:0.457, valid:0.389, threshold: [0.70935838 1.40534032 1.81620051 2.23226853 4.93761809], score:0.837, best:0.855, date:Jun10_22-26-34
epoch:24, train:0.451, valid:0.377, threshold: [0.66913517 1.52479848 1.84040343 2.35941077 5.05894284], score:0.837, best:0.855, date:Jun10_22-34-50
epoch:25, train:0.454, valid:0.368, threshold: [0.70458517 1.41969543 1.85662711 2.60561493 3.23291881], score:0.841, best:0.855, date:Jun10_22-43-06
epoch:26, train:0.447, valid:0.334, threshold: [0.7124074  1.44089529 1.92900548 2.39900921 3.69636922], score:0.856, best:0.856, date:Jun10_22-51-23
epoch:27, train:0.461, valid:0.353, threshold: [0.81207535 1.4099102  2.1954975  2.40360891 3.17458943], score:0.857, best:0.857, date:Jun10_22-59-41
epoch:28, train:0.447, valid:0.349, threshold: [0.61970001 1.49431331 2.02883291 2.55703076 4.5790064 ], score:0.834, best:0.857, date:Jun10_23-07-56
epoch:29, train:0.444, valid:0.291, threshold: [0.59535682 1.65659065 2.28510802 3.01910324 3.85745455], score:0.861, best:0.861, date:Jun10_23-16-11
epoch:30, train:0.439, valid:0.361, threshold: [0.68689255 1.39637104 1.70438985 2.54060858 5.20604444], score:0.836, best:0.861, date:Jun10_23-24-27
